Stock_ID,Pattern,Signals,Win_Rate(%),Avg_Return(%),Max_Drawdown(%),Expected_Value(%)
1786.TW,P05_連跌反轉紅K,32,56.25,0.19,-11.46,-2.96
8162.TW,P11_多頭排列紅K,6,50.0,1.07,-5.72,-2.96
2722.TW,P11_多頭排列紅K,37,48.65,1.3,-12.7,-2.96
8367.TW,P03_均線支撐放量,53,47.17,1.56,-6.59,-2.96
1722.TW,P01_量縮價穩,102,47.06,1.59,-6.17,-2.96
1817.TW,P11_多頭排列紅K,58,46.55,1.68,-4.6,-2.96
3447.TW,P03_均線支撐放量,18,44.44,2.09,-12.17,-2.96
4106.TW,P07_RSI超賣量縮,71,39.44,3.25,-7.06,-2.96
1727.TW,P03_均線支撐放量,56,37.5,3.78,-9.94,-2.96
2945.TW,P04_長下影線放量,69,26.09,-4.58,-9.73,-2.96
2616.TW,P05_連跌反轉紅K,23,26.09,-2.4,-7.66,-2.96
1517.TW,P06_價量背離,142,26.06,-1.25,-9.01,-2.96
6581.TW,P08_黃金交叉量增,7,57.14,0.06,-11.25,-2.97
2105.TW,P05_連跌反轉紅K,42,47.62,1.47,-9.32,-2.97
1583.TW,P01_量縮價穩,249,46.99,1.57,-5.88,-2.97
2614.TW,P01_量縮價穩,113,46.9,1.6,-11.34,-2.97
6192.TW,P01_量縮價穩,150,44.0,2.15,-7.64,-2.97
1203.TW,P05_連跌反轉紅K,37,43.24,2.32,-5.81,-2.97
6671.TW,P11_多頭排列紅K,52,42.31,2.52,-4.94,-2.97
2897.TW,P07_RSI超賣量縮,45,42.22,2.54,-3.5,-2.97
1455.TW,P04_長下影線放量,38,39.47,3.21,-11.22,-2.97
3705.TW,P04_長下影線放量,50,38.0,3.61,-3.44,-2.97
1531.TW,P04_長下影線放量,73,26.03,-1.25,-9.18,-2.97
1110.TW,P12_多頭回檔,77,25.97,-0.45,-5.85,-2.97
1460.TW,P01_量縮價穩,154,25.97,-3.17,-10.57,-2.97
2455.TW,P12_多頭回檔,31,54.84,0.32,-18.35,-2.98
2415.TW,P06_價量背離,76,53.95,0.46,-12.41,-2.98
1536.TW,P12_多頭回檔,28,50.0,1.04,-11.17,-2.98
2034.TW,P09_量縮後爆量紅K,8,50.0,1.04,-8.42,-2.98
6552.TW,P06_價量背離,81,49.38,1.14,-15.01,-2.98
3501.TW,P05_連跌反轉紅K,31,48.39,1.3,-6.52,-2.98
6525.TW,P04_長下影線放量,29,48.28,1.33,-10.29,-2.98
1722.TW,P09_量縮後爆量紅K,5,40.0,3.06,-4.07,-2.98
1454.TW,P06_價量背離,124,39.52,3.18,-6.15,-2.98
2101.TW,P06_價量背離,61,39.34,3.21,-6.79,-2.98
1315.TW,P05_連跌反轉紅K,25,36.0,4.16,-4.9,-2.98
1423.TW,P03_均線支撐放量,115,33.91,4.84,-4.23,-2.98
6944.TW,P04_長下影線放量,3,33.33,5.06,-11.62,-2.98
1314.TW,P11_多頭排列紅K,27,25.93,-4.49,-12.43,-2.98
1521.TW,P04_長下影線放量,54,25.93,-5.53,-12.47,-2.98
3376.TW,P09_量縮後爆量紅K,7,57.14,0.01,-15.29,-2.99
3669.TW,P12_多頭回檔,28,57.14,0.01,-13.75,-2.99
4960.TW,P02_量增紅K,32,56.25,0.13,-12.47,-2.99
912000.TW,P07_RSI超賣量縮,151,52.98,0.57,-11.84,-2.99
2913.TW,P01_量縮價穩,146,51.37,0.81,-6.36,-2.99
2105.TW,P10_組合訊號,69,50.72,0.9,-8.06,-2.99
2388.TW,P05_連跌反轉紅K,24,50.0,1.02,-17.42,-2.99
2642.TW,P01_量縮價穩,126,49.21,1.15,-10.58,-2.99
2347.TW,P11_多頭排列紅K,62,48.39,1.29,-7.27,-2.99
2457.TW,P10_組合訊號,27,48.15,1.34,-17.39,-2.99
2739.TW,P01_量縮價穩,180,42.78,2.38,-10.82,-2.99
9937.TW,P10_組合訊號,104,42.31,2.49,-4.48,-2.99
9925.TW,P07_RSI超賣量縮,17,41.18,2.73,-0.65,-2.99
9942.TW,P02_量增紅K,20,40.0,3.02,-6.4,-2.99
4904.TW,P06_價量背離,117,39.32,3.19,-3.14,-2.99
1817.TW,P07_RSI超賣量縮,41,39.02,3.26,-4.32,-2.99
2704.TW,P07_RSI超賣量縮,44,38.64,3.39,-6.3,-2.99
1522.TW,P06_價量背離,68,54.41,0.35,-12.71,-3.0
3481.TW,P12_多頭回檔,18,50.0,1.0,-13.76,-3.0
2707.TW,P01_量縮價穩,106,49.06,1.16,-9.28,-3.0
2357.TW,P12_多頭回檔,60,45.0,1.89,-9.39,-3.0
2504.TW,P10_組合訊號,37,43.24,2.25,-9.96,-3.0
9927.TW,P06_價量背離,122,41.8,2.56,-6.08,-3.0
6024.TW,P11_多頭排列紅K,53,41.51,2.63,-4.6,-3.0
6216.TW,P01_量縮價穩,135,38.52,3.38,-6.18,-3.0
2852.TW,P01_量縮價穩,231,35.5,4.28,-3.8,-3.0
2867.TW,P03_均線支撐放量,62,25.81,-0.42,-9.98,-3.0
2017.TW,P12_多頭回檔,31,25.81,-7.78,-14.33,-3.0
3060.TW,P05_連跌反轉紅K,18,55.56,0.19,-12.15,-3.01
2538.TW,P03_均線支撐放量,69,55.07,0.24,-7.08,-3.01
2913.TW,P07_RSI超賣量縮,76,51.32,0.77,-7.38,-3.01
2425.TW,P01_量縮價穩,79,50.63,0.87,-12.93,-3.01
2727.TW,P06_價量背離,73,49.32,1.08,-10.03,-3.01
6431.TW,P10_組合訊號,72,47.22,1.44,-10.95,-3.01
8462.TW,P10_組合訊號,48,45.83,1.71,-12.76,-3.01
2030.TW,P10_組合訊號,47,44.68,1.92,-8.2,-3.01
1583.TW,P02_量增紅K,45,44.44,1.98,-6.59,-3.01
4952.TW,P04_長下影線放量,23,43.48,2.19,-13.39,-3.01
6869.TW,P03_均線支撐放量,14,42.86,2.3,-13.35,-3.01
8482.TW,P01_量縮價穩,227,40.97,2.74,-5.82,-3.01
6184.TW,P09_量縮後爆量紅K,5,40.0,2.98,-2.81,-3.01
2466.TW,P12_多頭回檔,48,39.58,3.07,-4.69,-3.01
6184.TW,P05_連跌反轉紅K,19,36.84,3.82,-2.0,-3.01
911622.TW,P11_多頭排列紅K,45,33.33,4.98,-10.95,-3.01
2430.TW,P05_連跌反轉紅K,35,25.71,-2.3,-9.82,-3.01
1477.TW,P04_長下影線放量,58,56.9,0.0,-12.19,-3.02
1598.TW,P01_量縮價穩,139,51.8,0.69,-10.49,-3.02
911868.TW,P07_RSI超賣量縮,114,51.75,0.69,-9.43,-3.02
2609.TW,P05_連跌反轉紅K,35,51.43,0.74,-13.73,-3.02
6585.TW,P06_價量背離,196,46.43,1.57,-10.08,-3.02
1817.TW,P03_均線支撐放量,84,45.24,1.8,-4.49,-3.02
1532.TW,P03_均線支撐放量,51,45.1,1.82,-8.97,-3.02
2534.TW,P12_多頭回檔,84,44.05,2.03,-6.97,-3.02
2530.TW,P03_均線支撐放量,82,42.68,2.32,-5.97,-3.02
2707.TW,P06_價量背離,97,40.21,2.89,-6.34,-3.02
9908.TW,P09_量縮後爆量紅K,5,40.0,2.94,-0.87,-3.02
9938.TW,P12_多頭回檔,52,55.77,0.12,-11.6,-3.03
1533.TW,P11_多頭排列紅K,28,53.57,0.42,-13.02,-3.03
3454.TW,P08_黃金交叉量增,10,50.0,0.95,-9.3,-3.03
2483.TW,P07_RSI超賣量縮,72,43.06,2.23,-7.06,-3.03
9136.TW,P09_量縮後爆量紅K,14,42.86,2.27,-6.76,-3.03
2908.TW,P12_多頭回檔,40,42.5,2.33,-4.38,-3.03
4764.TW,P05_連跌反轉紅K,33,39.39,3.07,-10.25,-3.03
4306.TW,P07_RSI超賣量縮,39,38.46,3.33,-6.69,-3.03
1614.TW,P11_多頭排列紅K,49,34.69,4.44,-5.8,-3.03
3135.TW,P06_價量背離,12,33.33,4.9,-13.71,-3.03
9945.TW,P12_多頭回檔,39,25.64,-2.83,-12.77,-3.03
4148.TW,P06_價量背離,104,53.85,0.35,-12.25,-3.04
4164.TW,P11_多頭排列紅K,40,52.5,0.54,-11.22,-3.04
6592.TW,P11_多頭排列紅K,33,51.52,0.68,-10.2,-3.04
4952.TW,P01_量縮價穩,115,51.3,0.71,-11.58,-3.04
1225.TW,P06_價量背離,98,51.02,0.75,-11.09,-3.04
8473.TW,P09_量縮後爆量紅K,6,50.0,0.93,-8.11,-3.04
1231.TW,P07_RSI超賣量縮,35,45.71,1.66,-9.51,-3.04
4555.TW,P02_量增紅K,31,45.16,1.76,-7.36,-3.04
5269.TW,P09_量縮後爆量紅K,5,40.0,2.9,-29.37,-3.04
2032.TW,P01_量縮價穩,124,38.71,3.24,-10.91,-3.04
9944.TW,P07_RSI超賣量縮,64,32.81,5.07,-4.69,-3.04
1707.TW,P04_長下影線放量,47,25.53,-2.5,-7.13,-3.04
2352.TW,P12_多頭回檔,31,51.61,0.65,-12.97,-3.05
2305.TW,P12_多頭回檔,37,51.35,0.7,-11.72,-3.05
9941.TW,P05_連跌反轉紅K,24,45.83,1.61,-9.62,-3.05
2392.TW,P05_連跌反轉紅K,19,42.11,2.38,-14.22,-3.05
911868.TW,P03_均線支撐放量,94,40.43,2.78,-7.79,-3.05
1454.TW,P04_長下影線放量,55,38.18,3.34,-6.18,-3.05
9931.TW,P04_長下影線放量,59,37.29,3.6,-2.73,-3.05
2852.TW,P06_價量背離,160,35.62,4.1,-3.98,-3.05
6790.TW,P12_多頭回檔,45,35.56,4.11,-5.07,-3.05
1536.TW,P01_量縮價穩,82,52.44,0.52,-11.62,-3.06
2208.TW,P01_量縮價穩,98,52.04,0.57,-8.72,-3.06
8045.TW,P08_黃金交叉量增,8,50.0,0.88,-10.08,-3.06
3033.TW,P06_價量背離,97,45.36,1.69,-8.65,-3.06
6534.TW,P01_量縮價穩,64,45.31,1.7,-9.52,-3.06
8463.TW,P03_均線支撐放量,45,44.44,1.87,-8.72,-3.06
2547.TW,P07_RSI超賣量縮,52,44.23,1.92,-6.93,-3.06
2362.TW,P12_多頭回檔,51,43.14,2.14,-7.78,-3.06
1444.TW,P10_組合訊號,61,40.98,2.62,-7.76,-3.06
2892.TW,P03_均線支撐放量,145,40.0,2.86,-4.24,-3.06
6446.TW,P02_量增紅K,25,40.0,2.85,-17.3,-3.06
5521.TW,P02_量增紅K,17,35.29,4.17,-10.9,-3.06
2534.TW,P03_均線支撐放量,74,54.05,0.27,-7.99,-3.07
2024.TW,P08_黃金交叉量增,14,50.0,0.87,-10.68,-3.07
6177.TW,P04_長下影線放量,53,45.28,1.67,-8.51,-3.07
6136.TW,P02_量增紅K,15,40.0,2.83,-5.02,-3.07
9944.TW,P03_均線支撐放量,165,40.0,2.83,-4.27,-3.07
9110.TW,P04_長下影線放量,148,38.51,3.2,-13.67,-3.07
2505.TW,P12_多頭回檔,42,38.1,3.32,-10.32,-3.07
9944.TW,P06_價量背離,170,32.94,4.94,-4.38,-3.07
1603.TW,P05_連跌反轉紅K,20,55.0,0.12,-8.57,-3.08
1326.TW,P02_量增紅K,13,53.85,0.29,-9.24,-3.08
9910.TW,P01_量縮價穩,74,52.7,0.44,-10.57,-3.08
2915.TW,P06_價量背離,73,52.05,0.53,-9.47,-3.08
1710.TW,P05_連跌反轉紅K,29,51.72,0.58,-8.18,-3.08
5388.TW,P12_多頭回檔,44,50.0,0.84,-12.06,-3.08
1904.TW,P05_連跌反轉紅K,24,50.0,0.84,-6.49,-3.08
3701.TW,P06_價量背離,89,49.44,0.93,-11.75,-3.08
1603.TW,P11_多頭排列紅K,48,47.92,1.18,-10.5,-3.08
8473.TW,P12_多頭回檔,43,46.51,1.43,-9.96,-3.08
2106.TW,P11_多頭排列紅K,54,46.3,1.47,-5.1,-3.08
2851.TW,P07_RSI超賣量縮,54,44.44,1.82,-8.09,-3.08
2880.TW,P06_價量背離,86,40.7,2.62,-4.34,-3.08
2852.TW,P04_長下影線放量,77,38.96,3.06,-3.73,-3.08
6201.TW,P04_長下影線放量,54,38.89,3.09,-5.82,-3.08
1227.TW,P03_均線支撐放量,79,25.32,-0.92,-6.57,-3.08
4562.TW,P10_組合訊號,87,25.29,-2.03,-9.69,-3.08
6224.TW,P09_量縮後爆量紅K,9,55.56,0.05,-10.02,-3.09
4119.TW,P05_連跌反轉紅K,20,50.0,0.81,-7.63,-3.09
2415.TW,P01_量縮價穩,131,48.09,1.12,-13.64,-3.09
9942.TW,P05_連跌反轉紅K,19,42.11,2.3,-8.83,-3.09
1414.TW,P03_均線支撐放量,69,40.58,2.63,-7.69,-3.09
1303.TW,P11_多頭排列紅K,57,40.35,2.69,-8.37,-3.09
9911.TW,P04_長下影線放量,56,39.29,2.95,-4.71,-3.09
3380.TW,P09_量縮後爆量紅K,9,55.56,0.02,-12.84,-3.1
1533.TW,P02_量增紅K,27,55.56,0.03,-14.23,-3.1
2069.TW,P06_價量背離,104,53.85,0.24,-10.28,-3.1
5538.TW,P09_量縮後爆量紅K,28,53.57,0.28,-7.92,-3.1
6120.TW,P02_量增紅K,23,52.17,0.48,-13.67,-3.1
5285.TW,P04_長下影線放量,33,51.52,0.57,-14.31,-3.1
8481.TW,P07_RSI超賣量縮,41,46.34,1.41,-4.43,-3.1
2903.TW,P12_多頭回檔,80,46.25,1.42,-6.56,-3.1
2891.TW,P05_連跌反轉紅K,24,45.83,1.51,-7.51,-3.1
1417.TW,P10_組合訊號,56,44.64,1.74,-10.32,-3.1
8131.TW,P01_量縮價穩,101,44.55,1.76,-6.73,-3.1
1457.TW,P04_長下影線放量,63,44.44,1.77,-6.0,-3.1
1104.TW,P12_多頭回檔,44,40.91,2.52,-5.62,-3.1
4904.TW,P12_多頭回檔,89,40.45,2.64,-3.38,-3.1
2706.TW,P05_連跌反轉紅K,15,40.0,2.74,-3.16,-3.1
2476.TW,P06_價量背離,74,39.19,2.95,-9.74,-3.1
2897.TW,P11_多頭排列紅K,50,38.0,3.26,-5.03,-3.1
2303.TW,P02_量增紅K,11,54.55,0.13,-8.62,-3.11
8411.TW,P11_多頭排列紅K,90,48.89,0.96,-8.03,-3.11
9908.TW,P07_RSI超賣量縮,23,47.83,1.13,-3.31,-3.11
3706.TW,P11_多頭排列紅K,36,47.22,1.23,-10.99,-3.11
1466.TW,P08_黃金交叉量增,13,46.15,1.43,-9.73,-3.11
2015.TW,P03_均線支撐放量,77,45.45,1.55,-6.48,-3.11
1530.TW,P05_連跌反轉紅K,22,40.91,2.5,-4.32,-3.11
8114.TW,P07_RSI超賣量縮,65,52.31,0.41,-12.32,-3.12
1568.TW,P11_多頭排列紅K,41,51.22,0.58,-13.63,-3.12
2548.TW,P09_量縮後爆量紅K,4,50.0,0.77,-10.81,-3.12
2488.TW,P04_長下影線放量,41,48.78,0.95,-6.58,-3.12
2352.TW,P11_多頭排列紅K,37,48.65,0.97,-12.28,-3.12
4555.TW,P01_量縮價穩,163,46.63,1.33,-7.53,-3.12
8162.TW,P01_量縮價穩,52,46.15,1.4,-10.75,-3.12
6592.TW,P12_多頭回檔,43,44.19,1.78,-8.72,-3.12
1203.TW,P10_組合訊號,85,43.53,1.92,-5.91,-3.12
2461.TW,P05_連跌反轉紅K,23,43.48,1.92,-11.59,-3.12
2464.TW,P03_均線支撐放量,39,41.03,2.46,-9.46,-3.12
9930.TW,P05_連跌反轉紅K,32,40.62,2.56,-3.48,-3.12
1530.TW,P06_價量背離,160,40.62,2.55,-4.25,-3.12
2344.TW,P08_黃金交叉量增,4,25.0,-2.46,-9.6,-3.12
6770.TW,P09_量縮後爆量紅K,4,25.0,-7.89,-23.46,-3.12
3036.TW,P09_量縮後爆量紅K,4,25.0,-3.86,-15.89,-3.12
3044.TW,P08_黃金交叉量增,4,25.0,-1.93,-16.21,-3.12
3706.TW,P09_量縮後爆量紅K,4,25.0,-6.89,-14.06,-3.12
2206.TW,P08_黃金交叉量增,8,25.0,-3.57,-10.03,-3.12
2015.TW,P08_黃金交叉量增,4,25.0,-6.99,-8.49,-3.12
6592.TW,P02_量增紅K,12,25.0,-10.5,-18.91,-3.12
1314.TW,P09_量縮後爆量紅K,4,25.0,-6.55,-16.19,-3.12
1227.TW,P09_量縮後爆量紅K,4,25.0,-0.94,-6.73,-3.12
1227.TW,P11_多頭排列紅K,28,25.0,-0.92,-7.25,-3.12
1409.TW,P08_黃金交叉量增,8,25.0,-3.66,-9.25,-3.12
2247.TW,P05_連跌反轉紅K,20,25.0,-0.87,-5.59,-3.12
5534.TW,P02_量增紅K,16,25.0,-1.07,-8.42,-3.12
2851.TW,P09_量縮後爆量紅K,4,25.0,-0.96,-9.48,-3.12
2392.TW,P09_量縮後爆量紅K,4,25.0,-13.08,-23.13,-3.12
6719.TW,P08_黃金交叉量增,4,25.0,-16.4,-21.29,-3.12
2106.TW,P09_量縮後爆量紅K,4,25.0,-5.88,-13.28,-3.12
1723.TW,P04_長下影線放量,64,25.0,-2.42,-7.69,-3.12
1723.TW,P10_組合訊號,72,25.0,-2.98,-8.43,-3.12
9940.TW,P09_量縮後爆量紅K,4,25.0,-0.2,-5.86,-3.12
6873.TW,P08_黃金交叉量增,4,25.0,-3.24,-18.9,-3.12
6854.TW,P03_均線支撐放量,20,25.0,-3.86,-18.44,-3.12
2031.TW,P08_黃金交叉量增,4,25.0,-7.55,-13.73,-3.12
1718.TW,P12_多頭回檔,36,25.0,-2.67,-9.6,-3.12
2108.TW,P02_量增紅K,16,25.0,-4.69,-14.11,-3.12
1563.TW,P06_價量背離,12,25.0,-4.86,-11.04,-3.12
4771.TW,P02_量增紅K,4,25.0,-9.76,-24.33,-3.12
4771.TW,P10_組合訊號,8,25.0,-4.69,-12.11,-3.12
4771.TW,P11_多頭排列紅K,4,25.0,-7.54,-16.87,-3.12
6790.TW,P02_量增紅K,8,25.0,-8.28,-11.46,-3.12
6790.TW,P11_多頭排列紅K,28,25.0,-1.09,-7.65,-3.12
1110.TW,P08_黃金交叉量增,12,25.0,-2.11,-6.52,-3.12
7740.TW,P06_價量背離,4,25.0,-24.65,-36.96,-3.12
2762.TW,P06_價量背離,32,25.0,-3.92,-12.59,-3.12
6958.TW,P06_價量背離,52,25.0,-8.98,-15.29,-3.12
2028.TW,P08_黃金交叉量增,12,25.0,-7.32,-15.78,-3.12
6794.TW,P03_均線支撐放量,16,25.0,-1.12,-9.84,-3.12
4540.TW,P08_黃金交叉量增,8,25.0,-3.33,-16.36,-3.12
6776.TW,P09_量縮後爆量紅K,4,25.0,-0.6,-7.98,-3.12
3716.TW,P01_量縮價穩,24,25.0,-1.24,-10.75,-3.12
1455.TW,P08_黃金交叉量增,4,25.0,-9.82,-14.0,-3.12
4976.TW,P09_量縮後爆量紅K,4,25.0,-5.42,-19.38,-3.12
4590.TW,P02_量增紅K,4,25.0,-6.46,-20.24,-3.12
2062.TW,P09_量縮後爆量紅K,4,25.0,-9.66,-18.35,-3.12
6657.TW,P11_多頭排列紅K,16,25.0,-6.18,-19.04,-3.12
6838.TW,P11_多頭排列紅K,8,25.0,-9.41,-21.85,-3.12
4564.TW,P12_多頭回檔,28,25.0,-6.48,-15.53,-3.12
3051.TW,P08_黃金交叉量增,4,25.0,-3.9,-18.86,-3.12
6931.TW,P09_量縮後爆量紅K,4,25.0,-3.92,-13.11,-3.12
9919.TW,P09_量縮後爆量紅K,12,25.0,-8.46,-18.84,-3.12
6504.TW,P02_量增紅K,16,25.0,-4.89,-11.21,-3.12
4108.TW,P12_多頭回檔,28,25.0,-6.49,-13.8,-3.12
6918.TW,P05_連跌反轉紅K,4,25.0,-8.74,-12.11,-3.12
3024.TW,P09_量縮後爆量紅K,4,25.0,-0.51,-11.73,-3.12
2945.TW,P08_黃金交叉量增,16,25.0,-0.89,-9.05,-3.12
911868.TW,P09_量縮後爆量紅K,16,25.0,-1.8,-15.3,-3.12
8162.TW,P12_多頭回檔,20,25.0,-6.77,-11.15,-3.12
7732.TW,P04_長下影線放量,16,25.0,-2.84,-10.31,-3.12
4560.TW,P11_多頭排列紅K,52,25.0,-1.49,-7.91,-3.12
8487.TW,P11_多頭排列紅K,20,25.0,-2.75,-10.23,-3.12
8487.TW,P12_多頭回檔,20,25.0,-1.71,-8.19,-3.12
6658.TW,P09_量縮後爆量紅K,4,25.0,-15.21,-22.65,-3.12
2616.TW,P03_均線支撐放量,108,25.0,-0.23,-4.76,-3.12
4720.TW,P08_黃金交叉量增,4,25.0,-2.0,-6.86,-3.12
5546.TW,P04_長下影線放量,60,25.0,-5.42,-10.95,-3.12
4999.TW,P12_多頭回檔,60,25.0,-0.72,-8.4,-3.12
1338.TW,P08_黃金交叉量增,4,25.0,-13.63,-23.45,-3.12
6902.TW,P06_價量背離,31,54.84,0.06,-13.24,-3.13
5531.TW,P12_多頭回檔,52,50.0,0.73,-8.71,-3.13
2109.TW,P01_量縮價穩,137,44.53,1.68,-6.7,-3.13
1216.TW,P12_多頭回檔,95,43.16,1.96,-4.7,-3.13
9924.TW,P01_量縮價穩,163,42.94,2.0,-4.84,-3.13
2610.TW,P10_組合訊號,42,42.86,2.04,-12.07,-3.13
5306.TW,P04_長下影線放量,54,42.59,2.08,-10.03,-3.13
1905.TW,P01_量縮價穩,99,42.42,2.13,-9.75,-3.13
1454.TW,P10_組合訊號,62,41.94,2.22,-6.42,-3.13
2108.TW,P04_長下影線放量,44,38.64,3.01,-12.54,-3.13
2816.TW,P02_量增紅K,24,33.33,4.6,-6.21,-3.13
6928.TW,P04_長下影線放量,3,33.33,4.6,-22.5,-3.13
5203.TW,P12_多頭回檔,52,50.0,0.72,-10.92,-3.14
4532.TW,P04_長下影線放量,42,47.62,1.1,-9.84,-3.14
6414.TW,P05_連跌反轉紅K,19,47.37,1.15,-13.03,-3.14
4439.TW,P10_組合訊號,53,47.17,1.18,-8.17,-3.14
1445.TW,P09_量縮後爆量紅K,24,45.83,1.42,-10.84,-3.14
4766.TW,P04_長下影線放量,54,44.44,1.69,-10.28,-3.14
2887.TW,P04_長下影線放量,51,43.14,1.94,-6.27,-3.14
6192.TW,P07_RSI超賣量縮,51,43.14,1.95,-7.01,-3.14
9918.TW,P12_多頭回檔,93,41.94,2.2,-2.09,-3.14
1409.TW,P04_長下影線放量,45,40.0,2.66,-6.81,-3.14
2845.TW,P10_組合訊號,53,37.74,3.23,-4.56,-3.14
4930.TW,P03_均線支撐放量,51,52.94,0.27,-9.15,-3.15
3024.TW,P05_連跌反轉紅K,25,52.0,0.4,-9.69,-3.15
4555.TW,P10_組合訊號,37,51.35,0.5,-6.55,-3.15
6166.TW,P12_多頭回檔,44,50.0,0.71,-11.13,-3.15
3049.TW,P11_多頭排列紅K,37,48.65,0.91,-13.33,-3.15
2481.TW,P12_多頭回檔,31,48.39,0.95,-17.61,-3.15
2353.TW,P02_量增紅K,13,46.15,1.34,-11.67,-3.15
2250.TW,P10_組合訊號,29,44.83,1.59,-8.52,-3.15
3058.TW,P01_量縮價穩,139,43.17,1.91,-12.51,-3.15
2478.TW,P02_量增紅K,29,51.72,0.43,-12.43,-3.16
2022.TW,P03_均線支撐放量,35,51.43,0.46,-10.17,-3.16
9958.TW,P07_RSI超賣量縮,37,51.35,0.48,-17.14,-3.16
4739.TW,P10_組合訊號,18,50.0,0.68,-15.94,-3.16
2483.TW,P09_量縮後爆量紅K,8,50.0,0.67,-9.9,-3.16
2390.TW,P01_量縮價穩,104,48.08,0.99,-13.82,-3.16
1447.TW,P12_多頭回檔,40,47.5,1.07,-9.48,-3.16
6936.TW,P06_價量背離,20,45.0,1.53,-3.31,-3.16
1454.TW,P01_量縮價穩,248,44.76,1.58,-7.16,-3.16
2038.TW,P01_量縮價穩,110,40.91,2.39,-12.71,-3.16
9937.TW,P04_長下影線放量,70,40.0,2.59,-3.99,-3.16
1232.TW,P04_長下影線放量,87,35.63,3.78,-3.31,-3.16
4764.TW,P11_多頭排列紅K,52,34.62,4.09,-11.63,-3.16
1702.TW,P01_量縮價穩,105,24.76,-0.61,-6.39,-3.16
2105.TW,P06_價量背離,70,51.43,0.45,-7.9,-3.17
1102.TW,P11_多頭排列紅K,86,51.16,0.48,-7.11,-3.17
4958.TW,P08_黃金交叉量增,6,50.0,0.67,-7.13,-3.17
1528.TW,P02_量增紅K,24,50.0,0.66,-14.19,-3.17
3617.TW,P03_均線支撐放量,47,48.94,0.82,-7.73,-3.17
6625.TW,P01_量縮價穩,172,47.67,1.03,-11.52,-3.17
2414.TW,P02_量增紅K,16,43.75,1.76,-7.56,-3.17
3701.TW,P02_量增紅K,53,43.4,1.82,-9.63,-3.17
6214.TW,P03_均線支撐放量,72,41.67,2.2,-5.46,-3.17
2832.TW,P01_量縮價穩,181,34.81,4.02,-2.31,-3.17
4755.TW,P03_均線支撐放量,46,34.78,4.01,-9.96,-3.17
1711.TW,P08_黃金交叉量增,11,54.55,0.0,-10.04,-3.18
6579.TW,P11_多頭排列紅K,50,52.0,0.35,-10.81,-3.18
1733.TW,P01_量縮價穩,129,51.94,0.36,-7.48,-3.18
1722.TW,P11_多頭排列紅K,49,46.94,1.14,-6.6,-3.18
1410.TW,P09_量縮後爆量紅K,36,44.44,1.6,-4.39,-3.18
1459.TW,P10_組合訊號,68,44.12,1.67,-7.89,-3.18
2542.TW,P06_價量背離,100,44.0,1.68,-5.54,-3.18
1903.TW,P08_黃金交叉量增,14,42.86,1.9,-12.01,-3.18
2034.TW,P08_黃金交叉量增,14,42.86,1.92,-9.89,-3.18
5531.TW,P10_組合訊號,66,40.91,2.33,-6.78,-3.18
9931.TW,P11_多頭排列紅K,58,37.93,3.08,-2.79,-3.18
1440.TW,P03_均線支撐放量,65,24.62,-3.88,-10.02,-3.18
8341.TW,P07_RSI超賣量縮,46,52.17,0.3,-10.32,-3.19
4155.TW,P03_均線支撐放量,47,48.94,0.78,-7.86,-3.19
2017.TW,P07_RSI超賣量縮,74,47.3,1.05,-11.17,-3.19
2395.TW,P03_均線支撐放量,66,45.45,1.37,-9.8,-3.19
2430.TW,P09_量縮後爆量紅K,9,44.44,1.58,-9.53,-3.19
1459.TW,P03_均線支撐放量,97,44.33,1.6,-6.89,-3.19
2614.TW,P07_RSI超賣量縮,57,42.11,2.06,-11.81,-3.19
2514.TW,P11_多頭排列紅K,46,41.3,2.23,-9.11,-3.19
5283.TW,P02_量增紅K,17,41.18,2.26,-4.75,-3.19
5244.TW,P08_黃金交叉量增,6,33.33,4.44,-16.34,-3.19
1414.TW,P06_價量背離,80,32.5,4.73,-7.44,-3.19
1301.TW,P11_多頭排列紅K,57,24.56,-4.51,-10.29,-3.19
7795.TW,P03_均線支撐放量,9,22.22,10.16,-15.66,-3.19
2413.TW,P02_量增紅K,31,51.61,0.37,-17.73,-3.2
3032.TW,P03_均線支撐放量,32,50.0,0.6,-10.57,-3.2
2020.TW,P02_量增紅K,20,50.0,0.6,-11.18,-3.2
1810.TW,P05_連跌反轉紅K,24,50.0,0.59,-13.18,-3.2
1810.TW,P08_黃金交叉量增,10,50.0,0.6,-16.54,-3.2
6933.TW,P04_長下影線放量,8,50.0,0.61,-19.12,-3.2
1220.TW,P09_量縮後爆量紅K,8,50.0,0.6,-5.96,-3.2
5288.TW,P11_多頭排列紅K,60,48.33,0.86,-9.74,-3.2
1301.TW,P10_組合訊號,63,47.62,0.99,-8.03,-3.2
1309.TW,P10_組合訊號,32,46.88,1.11,-10.44,-3.2
1614.TW,P09_量縮後爆量紅K,13,46.15,1.24,-3.54,-3.2
2207.TW,P03_均線支撐放量,96,44.79,1.49,-8.19,-3.2
3679.TW,P04_長下影線放量,42,42.86,1.88,-8.92,-3.2
1314.TW,P01_量縮價穩,77,35.06,3.84,-10.65,-3.2
9942.TW,P10_組合訊號,50,30.0,5.68,-5.26,-3.2
2015.TW,P04_長下影線放量,55,49.09,0.71,-6.52,-3.21
